source,ticker,company
FW-cyclicals,MTH,Meritage Homes
FW-cyclicals,MWA,Mueller Water Products
FW-cyclicals,NDSN,Nordson
FW-cyclicals,NHI,National Health Investors
FW-cyclicals,NVR,NVR
FW-cyclicals,O,Realty Income
FW-cyclicals,OFLX,Omega Flex
FW-cyclicals,PCAR,PACCAR
FW-cyclicals,PCH,PotlatchDeltic
FW-cyclicals,PGTI,PGT Innovations
FW-cyclicals,PKG,Packaging Corp of America
FW-cyclicals,PLD,Prologis
FW-cyclicals,PSA,Public Storage
FW-cyclicals,PSB,PS Business Parks
FW-cyclicals,RBC,Regal Beloit
FW-cyclicals,REG,Regency Centers
FW-cyclicals,ROLL,RBC Bearings
FW-cyclicals,SNA,Snap-on
FW-cyclicals,SSD,Simpson Manufacturing Co
FW-cyclicals,SUI,Sun Communities
FW-cyclicals,THRM,Gentherm
FW-cyclicals,TNC,Tennant
FW-cyclicals,TT,Trane Technologies
FW-cyclicals,TTC,Toro
FW-cyclicals,UFPI,UFP Industries
FW-cyclicals,VMC,Vulcan Materials
FW-cyclicals,VMI,Valmont Industries
FW-cyclicals,WGO,Winnebago Industries
FW-cyclicals,WIRE,Encore Wire
FW-cyclicals,WOR,Worthington Industries
FW-cyclicals,WSM,Williams-Sonoma
FW-cyclicals,WTS,Watts Water Technologies
FW-cyclicals,WY,Weyerhaeuser
FW-concrete,AMT,American Tower
FW-concrete,ARE,Alexandria Real Estate
FW-concrete,CCI,Crown Castle Intl
FW-concrete,CHCT,Community Healthcare
FW-concrete,CONE,CyrusOne
FW-concrete,CTRE,CareTrust REIT
FW-concrete,CUBE,CubeSmart
FW-concrete,DLR,Digital Realty Trust
FW-concrete,DRE,Duke Realty
FW-concrete,EGP,EastGroup Properties
FW-concrete,EQIX,Equinix
FW-concrete,EXR,Extra Space Storage
FW-concrete,FR,First Industrial Realty
FW-concrete,GRP.U,Granite REIT
FW-concrete,HASI,Hannon Armstrong
FW-concrete,HTA,Healthcare Trust
FW-concrete,IIPR,Innovative Industrial
FW-concrete,IRM,Iron Mountain
FW-concrete,LSI,Life Storage
FW-concrete,MPW,Medical Properties Trust
FW-concrete,NHI,National Health Investors
FW-concrete,NSA,National Storage
FW-concrete,OHI,Omega Healthcare
FW-concrete,PCH,PotlatchDeltic
FW-concrete,PLD,Prologis
FW-concrete,PSB,PS Business Parks
FW-concrete,QTS,QTS Realty Trust
FW-concrete,REXR,Rexford Industrial Realty
FW-concrete,STAG,Stag Industrial
FW-concrete,STOR,STORE Capital
FW-concrete,TRNO,Terreno Realty
FW-clean_energy,AFGYF,AFC Energy
FW-clean_energy,AI.PA,AIR LIQUIDE
FW-clean_energy,ALB,Albemarle
FW-clean_energy,ARRY,Array Technologies
FW-clean_energy,AY,Atlantica Sustainable
FW-clean_energy,BE,Bloom Energy
FW-clean_energy,BLDP.TO,Ballard Power Systems
FW-clean_energy,BRLXF,Boralex
FW-clean_energy,CIG,Energy Co of Minas Gerais
FW-clean_energy,CPWHF,Ceres Power Holdings
FW-clean_energy,DNNGY,Orsted
FW-clean_energy,DQ,Daqo New Energy
FW-clean_energy,DYA.TO,DynaCERT
FW-clean_energy,EDRVF,EDP Renovaveis
FW-clean_energy,ENLTF,Enlight Renewable Energy
FW-clean_energy,ENPH,Enphase Energy
FW-clean_energy,ETN,Eaton Corp
FW-clean_energy,FCEL,FuelCell Energy
FW-clean_energy,FGSGF,Flat Glass Group Co
FW-clean_energy,FSLR,First Solar
FW-clean_energy,GCPEF,GCL-Poly Energy Holdings
FW-clean_energy,GCTAF,Siemens Gamesa Renewable
FW-clean_energy,GNCLF,Gencell
FW-clean_energy,HDRO,Defiance Next Gen H2 ETF
FW-clean_energy,HTOO,Fusion Fuel Green
FW-clean_energy,IBDRY,Iberdrola
FW-clean_energy,ICLN,iShares Global Clean Energy ETF
FW-clean_energy,INE.TO,Innergex Renewable Energy
FW-clean_energy,ITMPF,ITM Power
FW-clean_energy,JKS,JinkoSolar Holding Co
FW-clean_energy,KRBN,KraneShares Global Carbon ETF
FW-clean_energy,LIN,Linde
FW-clean_energy,MCHP,Microchip Technology
FW-clean_energy,NIO,NIO
FW-clean_energy,NLLSY,NEL
FW-clean_energy,NOVA,Sunnova Energy Intl
FW-clean_energy,NRDXF,Nordex
FW-clean_energy,OEZVF,Verbund
FW-clean_energy,ON,ON Semiconductor
FW-clean_energy,ORA,Ormat Technologies
FW-clean_energy,PCELF,PowerCell Sweden
FW-clean_energy,PLUG,Plug Power
FW-clean_energy,REGI,Renewable Energy Gr
FW-clean_energy,RUN,Sunrun
FW-clean_energy,SEDG,SolarEdge Technologies
FW-clean_energy,SMNEY,Siemens Energy
FW-clean_energy,SMTLF,GCL New Energy Hldgs
FW-clean_energy,STECF,Scatec
FW-clean_energy,TAN,Invesco Solar ETF
FW-clean_energy,TSLA,Tesla
FW-clean_energy,VIVO,Meridian Bioscience
FW-clean_energy,VWDRY,Vestas Wind Systems
FW-clean_energy,XBC.TO,Xebec Adsorption
FW-clean_energy,XISHY,Xinyi Solar Holdings
BUG,ATEN,A10 Networks
BUG,CHKP,Check Point Software
BUG,CRWD,CrowdStrike Holdings
BUG,CYBR,CyberArk Software
BUG,FEYE,FireEye
BUG,FTNT,Fortinet
BUG,INTZ,Intrusion
BUG,MCFE,McAfee
BUG,MIME,Mimecast
BUG,NLOK,NortonLifeLock
BUG,OKTA,Okta
BUG,OSPN,OneSpan
BUG,PANW,Palo Alto Networks
BUG,PFPT,Proofpoint
BUG,PING,Ping Identity Holding
BUG,QLYS,Qualys
BUG,RDWR,Radware
BUG,RPD,Rapid7
BUG,SAIL,SailPoint Technologies
BUG,TENB,Tenable Holdings
BUG,TLS,Telos
BUG,TUFN,Tufin Software
BUG,VHC,VirnetX Holding
BUG,VRNS,Varonis Systems
BUG,ZIXI,Zix
BUG,ZS,Zscaler
