date,operatingCashFlow,symbol,enterpriseValueMultiple,debtEquityRatio,operatingCashFlow_3y_percentile,enterpriseValueMultiple_3y_percentile,debtEquityRatio_3y_percentile,operatingCashFlow_ticker_decile,enterpriseValueMultiple_ticker_decile,debtEquityRatio_ticker_decile,sector,operatingCashFlow_sector_decile,enterpriseValueMultiple_sector_decile,debtEquityRatio_sector_decile,SP500,NQ,SP500_decile,NQ_decile,Total_Returns,operatingCashFlow_custom,enterpriseValueMultiple_custom,debtEquityRatio_custom,Total_Returns_custom,grades
2019-09-30,355418000.0,WELL,49.7881,1.0244,1,4,1,4.0,6.0,7.0,Real Estate,2.0,9.0,5.0,True,False,6.0,,0.1090041595302179,4.0,3.0,2.0,4.0,3
2019-12-31,326068000.0,WELL,77.547,1.0858,3,2,1,4.0,3.0,6.0,Real Estate,2.0,5.0,5.0,True,False,6.0,,-0.0978488692774407,4.0,4.0,3.0,2.0,3
2020-03-31,411857000.0,WELL,44.1321,0.9829,1,4,2,4.0,6.0,7.0,Real Estate,2.0,10.0,6.0,True,False,6.0,,-0.4402054292002935,4.0,3.0,2.0,1.0,1
2020-06-30,399759000.0,WELL,59.569,1.0111,1,3,2,4.0,5.0,7.0,Real Estate,2.0,8.0,5.0,True,False,6.0,,0.1304062909567496,4.0,3.0,2.0,4.0,3
2020-09-30,297968000.0,WELL,49.4902,0.9673,3,4,3,5.0,6.0,7.0,Real Estate,3.0,9.0,6.0,True,False,7.0,,0.0645410628019324,3.0,3.0,2.0,3.0,2
2020-12-31,255172000.0,WELL,74.6221,0.9768,4,3,2,5.0,4.0,7.0,Real Estate,3.0,6.0,6.0,True,False,7.0,,0.1729896532946088,3.0,4.0,2.0,4.0,3
2021-03-31,303658000.0,WELL,95.5188,1.0318,3,1,1,4.0,2.0,7.0,Real Estate,3.0,3.0,5.0,True,False,6.0,,0.1084803466419063,4.0,5.0,2.0,4.0,4
2021-06-30,335255000.0,WELL,122.7432,0.938,2,1,3,4.0,2.0,7.0,Real Estate,2.0,2.0,6.0,True,False,6.0,,0.1601284378053888,4.0,5.0,2.0,4.0,4
2021-09-30,353082000.0,WELL,84.9601,0.9078,2,2,4,4.0,3.0,7.0,Real Estate,2.0,4.0,7.0,True,False,6.0,,-0.0084235860409144,4.0,4.0,2.0,2.0,2
2021-12-31,283330000.0,WELL,110.2034,0.9023,4,1,4,5.0,2.0,7.0,Real Estate,3.0,2.0,7.0,True,False,7.0,,0.040898058252427,3.0,5.0,2.0,3.0,3
2022-03-31,0.0,WELL,92.5163,0.9105,4,1,4,9.0,3.0,7.0,Real Estate,10.0,3.0,7.0,True,False,10.0,,0.1209047452489216,1.0,4.0,2.0,4.0,2
2019-03-31,7951000000.0,WFC,25.014,8.5378,1,1,4,1.0,8.0,1.0,Financial Services,1.0,7.0,4.0,True,False,1.0,,,5.0,2.0,5.0,,
2019-06-30,-669000000.0,WFC,21.5766,8.6582,2,2,4,10.0,8.0,1.0,Financial Services,10.0,8.0,3.0,True,False,10.0,,,1.0,2.0,5.0,,
2019-09-30,-12975000000.0,WFC,24.9661,9.0507,4,1,4,10.0,8.0,1.0,Financial Services,10.0,7.0,3.0,True,False,10.0,,0.0576640805200251,1.0,2.0,5.0,3.0,2
2019-12-31,12423000000.0,WFC,32.2244,9.2953,1,1,3,1.0,8.0,1.0,Financial Services,1.0,6.0,3.0,True,False,1.0,,0.0666137985725614,5.0,2.0,5.0,3.0,4
2020-03-31,17273000000.0,WFC,35.7004,9.8404,1,1,1,1.0,7.0,1.0,Financial Services,1.0,5.0,3.0,True,False,1.0,,-0.466542750929368,5.0,2.0,5.0,1.0,3
2020-06-30,16119000000.0,WFC,-38.9763,9.9709,1,4,1,1.0,9.0,1.0,Financial Services,1.0,10.0,2.0,True,False,1.0,,-0.1080139372822299,5.0,1.0,5.0,1.0,2
2020-09-30,-8576000000.0,WFC,11.8445,9.6051,4,3,1,10.0,9.0,1.0,Financial Services,10.0,9.0,3.0,True,False,10.0,,-0.081640625,1.0,1.0,5.0,2.0,1
2020-12-31,-22765000000.0,WFC,13.0329,9.5693,4,2,2,10.0,9.0,1.0,Financial Services,10.0,9.0,3.0,True,False,10.0,,0.2837090599744788,1.0,1.0,5.0,5.0,2
2021-03-31,-3470000000.0,WFC,8.2353,9.4606,3,4,2,10.0,9.0,1.0,Financial Services,10.0,9.0,3.0,True,False,10.0,,0.2945659377070908,1.0,1.0,5.0,5.0,2
2021-06-30,-8062000000.0,WFC,10.0923,9.1648,3,4,3,10.0,9.0,1.0,Financial Services,10.0,9.0,3.0,True,False,10.0,,0.1592014333248016,1.0,1.0,5.0,4.0,2
2021-09-30,-4810000000.0,WFC,10.2279,9.3311,3,3,3,10.0,9.0,1.0,Financial Services,10.0,9.0,3.0,True,False,10.0,,0.0247295208655331,1.0,1.0,5.0,3.0,1
2021-12-31,4817000000.0,WFC,12.6955,9.3705,2,3,2,1.0,9.0,1.0,Financial Services,1.0,9.0,3.0,True,False,1.0,,0.0338289161818573,5.0,1.0,5.0,3.0,4
2022-03-31,199000000.0,WFC,23.9442,9.808,2,2,1,5.0,8.0,1.0,Financial Services,7.0,7.0,3.0,True,False,8.0,,0.0100041684035015,3.0,2.0,5.0,3.0,3
2019-02-23,-2233000.0,WGO,38.8751,0.8893,4,1,4,9.0,7.0,7.0,Consumer Cyclical,9.0,7.0,8.0,False,False,,,,1.0,2.0,2.0,,
2019-05-25,30911000.0,WGO,23.8771,0.7964,4,2,4,8.0,8.0,8.0,Consumer Cyclical,8.0,8.0,8.0,False,False,,,,2.0,2.0,2.0,,
2019-08-31,50901000.0,WGO,23.874,0.7466,2,2,4,7.0,8.0,8.0,Consumer Cyclical,7.0,8.0,8.0,False,False,,,,2.0,2.0,2.0,,
2019-11-30,79033000.0,WGO,60.44,0.9776,1,1,1,7.0,5.0,7.0,Consumer Cyclical,7.0,4.0,7.0,False,False,,,0.4843847595252966,2.0,3.0,2.0,5.0,2
2020-02-29,40131000.0,WGO,49.6429,0.9612,3,1,2,8.0,6.0,7.0,Consumer Cyclical,8.0,5.0,7.0,False,False,,,0.0917315379760151,2.0,3.0,2.0,4.0,2
2020-05-30,43273000.0,WGO,724.9912,0.9534,3,1,2,8.0,1.0,7.0,Consumer Cyclical,8.0,1.0,8.0,False,False,,,0.0483715552129504,2.0,5.0,2.0,3.0,2
2020-08-29,107997000.0,WGO,28.5084,1.071,1,2,1,6.0,8.0,6.0,Consumer Cyclical,7.0,8.0,7.0,False,False,,,0.0737132352941176,3.0,2.0,3.0,3.0,2
2020-11-28,-2670000.0,WGO,21.977,1.0435,4,3,1,9.0,8.0,7.0,Consumer Cyclical,9.0,9.0,7.0,False,False,,,-0.086629001883239,1.0,2.0,2.0,2.0,1
2021-02-27,69592000.0,WGO,23.2846,0.9693,2,3,1,7.0,8.0,7.0,Consumer Cyclical,7.0,9.0,7.0,False,False,,,0.3045923149015931,2.0,2.0,2.0,5.0,2
2021-05-29,81032000.0,WGO,23.6455,0.9597,1,3,2,7.0,8.0,7.0,Consumer Cyclical,7.0,9.0,8.0,False,False,,,0.0626436781609195,2.0,2.0,2.0,3.0,1
2021-08-28,89325000.0,WGO,19.9692,0.9514,1,4,3,7.0,9.0,7.0,Consumer Cyclical,7.0,9.0,8.0,False,False,,,-0.0114926987560842,2.0,1.0,2.0,2.0,1
2021-11-27,56549000.0,WGO,18.3868,0.9033,2,4,3,7.0,9.0,7.0,Consumer Cyclical,7.0,9.0,8.0,False,False,,,0.0157297223362057,2.0,1.0,2.0,3.0,1
2022-02-26,46141000.0,WGO,17.9381,0.9102,3,4,3,7.0,9.0,7.0,Consumer Cyclical,8.0,9.0,8.0,False,False,,,-0.1516294101804471,2.0,1.0,2.0,1.0,1
2019-03-31,-895000000.0,WHR,26.6298,5.6984,4,1,1,10.0,8.0,2.0,Consumer Cyclical,10.0,8.0,1.0,True,False,10.0,,,1.0,2.0,5.0,,
2019-06-30,74000000.0,WHR,36.6626,5.8887,3,1,1,7.0,7.0,2.0,Consumer Cyclical,7.0,7.0,1.0,True,False,9.0,,,2.0,2.0,5.0,,
2019-09-30,255000000.0,WHR,17.1187,4.7744,2,4,2,5.0,9.0,2.0,Consumer Cyclical,5.0,9.0,2.0,True,False,7.0,,0.0877867838988872,3.0,1.0,5.0,4.0,3
2019-12-31,1796000000.0,WHR,24.0849,4.6207,1,2,2,2.0,8.0,2.0,Consumer Cyclical,2.0,8.0,2.0,True,False,2.0,,-0.0683884819398838,5.0,2.0,5.0,2.0,4
2020-03-31,-814000000.0,WHR,23.9532,5.0376,4,2,1,10.0,8.0,2.0,Consumer Cyclical,10.0,8.0,2.0,True,False,10.0,,-0.4184233715176574,1.0,2.0,5.0,1.0,1
2020-06-30,69000000.0,WHR,52.905,4.8877,3,1,1,7.0,5.0,2.0,Consumer Cyclical,7.0,5.0,2.0,True,False,9.0,,0.5096736596736597,2.0,3.0,5.0,5.0,4
2020-09-30,1152000000.0,WHR,20.3277,4.7704,1,3,2,2.0,8.0,2.0,Consumer Cyclical,2.0,9.0,2.0,True,False,3.0,,0.4196711186597698,5.0,2.0,5.0,5.0,5
2020-12-31,1093000000.0,WHR,17.2389,4.1171,1,4,3,2.0,9.0,2.0,Consumer Cyclical,2.0,9.0,2.0,True,False,3.0,,-0.018489314263962,5.0,1.0,5.0,2.0,3
2021-03-31,182000000.0,WHR,21.4975,3.6,3,3,3,6.0,8.0,2.0,Consumer Cyclical,6.0,9.0,3.0,True,False,8.0,,0.2208432600144051,3.0,2.0,5.0,5.0,4
2021-06-30,464000000.0,WHR,20.1426,3.0289,2,4,4,4.0,8.0,3.0,Consumer Cyclical,3.0,9.0,3.0,True,False,5.0,,-0.0105740866802812,4.0,2.0,4.0,2.0,2
2021-09-30,648000000.0,WHR,21.6473,3.0751,2,3,4,3.0,8.0,3.0,Consumer Cyclical,3.0,9.0,3.0,True,False,4.0,,-0.0649481698926703,4.0,2.0,4.0,2.0,2
